,created_at,text,reply_count,retweet_count,favorite_count
735,Mon Mar 15 23:20:53 +0000 2021,climate change : vehicles contribute 20% of carbon emissions in the US (people - lets not die),0,0,0
736,Mon Mar 15 23:20:41 +0000 2021,umm global warming to the point where the earth has barely any land?,0,0,1
737,Mon Mar 15 23:20:35 +0000 2021,Billionaires want to use climate change to become trillionaires #makessense,2,2,26
738,Mon Mar 15 23:20:23 +0000 2021,"If you don't think climate change is real, you are part of the problem.",0,1,10
739,Mon Mar 15 23:20:13 +0000 2021,"So, climate change is not man caused. https://t.co/trxkmBiwMb",0,0,0
740,Mon Mar 15 23:20:07 +0000 2021,LUNACY: Speaker Nancy Pelosi Blames The Current Border Crisis On Climate Change https://t.co/St7VeD6eOR,0,0,0
741,Mon Mar 15 23:20:02 +0000 2021,"#RightBias
Climate skeptics are actually more ecofriendly than global warming alarmists, study finds
https://t.co/8nhqSH5Z4R
7 May 2018

'Eco warriors' Al Gore and Leonardo DiCaprio have been accused of hypocrisy

#headline qt-hl-619 #borderObserver",0,2,2
742,Mon Mar 15 23:20:00 +0000 2021,"""It is no longer tenable to think of #security as only about #defence from armed attacks. An ""extended state"" mindset is now required, whereby security is a partnership involving all tiers of government, relevant business sectors and wider society. ""

https://t.co/DP63NIfNLV https://t.co/8KoZV0wCeE",0,0,0
743,Mon Mar 15 23:19:32 +0000 2021,We're collaborating with UC &amp; CSU campuses on a Clean Energy Optimization Pilot to fight against climate change. It will help campuses reduce greenhouse gases &amp; lower costs. #CelebratingInnovation #CleanEnergyFuture #GHGReduction #BuildingElectrification https://t.co/Gqa2yN3LTZ https://t.co/gG0ggJTsDk,0,1,2
744,Mon Mar 15 23:19:20 +0000 2021,"We can’t fight climate change if we eliminate net metering in California. We need more solar, not less! #SaveSolar #UtilitySpendingBinge @JimDeBoo @californiapuc @ShiromaCPUC @CliffCPUC @GuzmanAcevesPUC @GavinNewsom https://t.co/rWFjqDjFwU",0,0,0
745,Mon Mar 15 23:19:03 +0000 2021,Climate change: Jet fuel from waste 'dramatically lowers' emissions https://t.co/VKZPCVlqk2,0,0,0
746,Mon Mar 15 23:18:44 +0000 2021,"This is a fact that doesn't get nearly enough attention.

The sacrifices required to fight climate change - and there will be some - will fall almost exclusively on the top 5%, and largely on the top 0.5%. https://t.co/C4oKdsMXbQ",1,0,2
747,Mon Mar 15 23:18:32 +0000 2021,Climate change: Jet fuel from waste 'dramatically lowers' emissions,0,0,0
748,Mon Mar 15 23:18:22 +0000 2021,Can climate change denials check this out and explain the cause? https://t.co/CyHjgkNC2X,0,0,0
749,Mon Mar 15 23:18:20 +0000 2021,"A message from one of our cofounders, Joy Reo. 

Event: Using Storytelling, Music, and Soundscapes to Chronicle Climate Change 

March 22
7:30-8:30 PM EDT

​Register here!​ 
https://t.co/Vgloh8VFBS

#climatechange #event #mondaymotivation  #mondaymood

https://t.co/gumkNWiUuh",1,1,1
750,Wed Mar 31 23:58:43 +0000 2021,"Australia needs to lead in response to climate change or find itself become a global symbol for inaction. 📷 @kosmaskoumianos 

#australianwildlife #ecosystems #climatechange #sustainableaustralia #australia #climateemergency #zeroemissions #wildlifec… https://t.co/OhyN5FprKs https://t.co/33Ea46MTXG",0,3,6
751,Wed Mar 31 23:58:42 +0000 2021,"Climate change is like a slower moving variation of #COVID19, but the long term impacts will be orders of magnitude worse #ClimateCrisis #auspol",0,1,1
752,Wed Mar 31 23:58:40 +0000 2021,Why aren't people looking astrophysists like Hugh Ross who has amazing win-win solutions to climate change in his book?  https://t.co/Kmc9EOKcu8 https://t.co/ysvlL2Sjxj,0,0,0
753,Wed Mar 31 23:58:38 +0000 2021,"#auspol 

It’s Not just your job to trick people into voting for you but to inform people what they’re voting for 

Australians have voted consistently since 2008 (?) #CarbonTax to destroy the #greatbarrierreef 

https://t.co/ZfoAlhShhX",0,0,0
754,Wed Mar 31 23:58:32 +0000 2021,"Underwater meadows of California seagrass found to reverse symptom of climate change
https://t.co/8yL3atQTEI",0,0,1
755,Wed Mar 31 23:57:54 +0000 2021,"There's a Marxist  war going on and the weapons are BLM ER Climate Change and ANTIFA to name a few, these groups are sucking people in using race emotional deaths, and fear of our future, and Covid could be the cover, look at the USA recently now its here just try questioning it",1,1,0
756,Wed Mar 31 23:57:19 +0000 2021,"President Biden introduced a $2.3 trillion proposal that would raise corporate taxes to pay for fixing roads and bridges, boosting research and tackling climate change https://t.co/kPduSM2wGR",0,0,0
757,Wed Mar 31 23:56:43 +0000 2021,"Biden's Big Bet: Tackling Climate Change Will Create Jobs, Not Kill Them https://t.co/MY9wvI6GZR",4,23,27
758,Wed Mar 31 23:56:11 +0000 2021,"""Was it caused by climate change?"" is the most common question when we hear about an extreme event. But when it comes to hurricanes, that's the wrong question. The right one is, ""how much worse did climate change make it?"" @KHayhoe https://t.co/EK7a4nrTIE",0,0,6
759,Wed Mar 31 23:56:04 +0000 2021,The push for climate change by 2040 means spending everything including the kitchen sink to make the tiniest difference for climate change instead of hitting major issues that can actually change or effect a great community instead of wasting money at every conceivable area https://t.co/IWd81WclnB,0,0,0
760,Wed Mar 31 23:55:57 +0000 2021,America’s largest banks are failing on climate change. Tell them all to stop funding fossil fuels now!  https://t.co/gmM9zHxmRY,0,0,1
761,Wed Mar 31 23:55:46 +0000 2021,Floating gardens as a way to keep farming despite climate change https://t.co/x4sZn10I6S #climate,0,0,0
762,Wed Mar 31 23:55:28 +0000 2021,"How shit is @LiberalAus and @ScottMorrisonMP 

And @Queensland Labour 

#Queensland 
#greatbarrierreef 
#auspol 

https://t.co/ZfoAlhShhX",0,0,0
763,Wed Mar 31 23:55:20 +0000 2021,"The cherry blossoms that festoon the ancient temples of Kyoto are telling us something. This year they bloomed the earliest in 1,200 years, pointing to #climate change, says scientist https://t.co/mYsB3Kmvok",0,0,2
764,Wed Mar 31 23:55:18 +0000 2021,"I am glad we finally have a government that recognizes the financial and health threats that Climate Change will impose on our planet

#ActOnClimate
#Solar
#Renewables
#ClimateCrisis https://t.co/VUwXlo5H1C",0,3,8
765,Wed Mar 31 23:55:02 +0000 2021,Mysterious living monuments: How will the biggest tropical trees respond to climate change? - Science Daily #tree #trees https://t.co/K1Q4sSQBuJ,0,0,0
766,Wed Mar 31 23:55:01 +0000 2021,"A little trip through science and stuff, a delve into global warming and the cycles of earth, and some extreme mind boggling info. https://t.co/vVXxXQKwEO",0,0,0
767,Wed Mar 31 23:54:52 +0000 2021,"Today's news from Australia's @Science_Academy latest climate report: ""limiting climate change to 1.5°C is now virtually impossible""

I'm quite confused by their finding &amp; scientific evidence backing it up is questionable at best.
#auspol

- a thread (1/n)
https://t.co/a5z3AippL9",6,61,137
768,Wed Mar 31 23:54:29 +0000 2021,"Biden’s Big Bet: Tackling Climate Change Will Create Jobs, Not Kill Them https://t.co/U6bMQygFPC https://t.co/6NPHo7UNyK",0,0,0
769,Wed Mar 31 23:54:08 +0000 2021,"Biden Is Too Worried About the Deficit, Not Worried Enough About Climate Change: His infrastructure plan was supposed to be his big shot at climate legislation. It’s not nearly enough. https://t.co/y6olKhNZtu",0,0,0
770,Wed Mar 31 23:53:40 +0000 2021,"The Department of Medicine at the UMN is starting a climate justice lecture series, designed to build understanding of the intersections between climate change &amp; social factors influencing health. More info at  https://t.co/EQfiCwgsGJ. @HP4HC @LaaliMD",0,0,2
771,Wed Mar 31 23:53:18 +0000 2021,Can’t wait for the rising sea levels attributed to global warming to engulf this shitty little island 🤠 https://t.co/CEITFClV0z,0,0,0
772,Wed Mar 31 23:53:18 +0000 2021,"Experts think climate change is to blame. For a behind-the-scenes look at @TheEconomist’s charts and data journalism, sign up to our free newsletter https://t.co/wZzlQ5akOD https://t.co/gtk3OMHUuh",0,14,32
773,Wed Mar 31 23:52:41 +0000 2021,Based on his refusal to take any substantial action on climate change Scott Morrison must have determined that The Great Barrier Reef is just more collateral damage in his never ending re-election campaign. https://t.co/KPOHoqUB8o,0,0,2
774,Wed Mar 31 23:52:27 +0000 2021,"Another thing if climate change. Is apart electric cars &amp; doing solar on homes Then the president, congress should pay 4 it. For the american ppl cause I dn't know about u. But I can't afford a car period. @POTUS",1,0,0
775,Wed Mar 31 23:52:07 +0000 2021,"“there are plenty of fish in the sea” yeah, and their populations are dwindling due to invasive species, overfishing, pollution, oil spills, and climate change",0,0,0
776,Wed Mar 31 23:52:04 +0000 2021,Climate change: Net zero targets are 'pie in the sky' https://t.co/dp68VOib9M,0,0,0
777,Wed Mar 31 23:52:01 +0000 2021,"Kyoto’s earliest cherry blooms in 1,200 years point to climate change, says scientist https://t.co/NOHr27M9K6",0,0,0
778,Wed Mar 31 23:51:46 +0000 2021,One of the best quotes..”If you want to address climate change the first thing you do is protect the ocean.. and the solution to that is very simple.... leave it alone” #Seaspiracy @salmonwatchire #fishing #ClimateAction @SOAlliance,1,0,2
779,Wed Mar 31 23:51:45 +0000 2021,Protecting the #ocean can save species and fight #ClimateChange https://t.co/e2hOw9ReiC,0,1,0
780,Wed Mar 31 23:51:44 +0000 2021,"REPORT: Biden Preparing $1 TRILLION Tax Hike to Pay for CoVID, Infrastructure, Climate Change | Sean Hannity https://t.co/1OTu1svgx8 via @seanhannity",0,0,0
781,Wed Mar 31 23:51:19 +0000 2021,climate change : London is predicted to be underwater by 2050 due to rising sea levels (people - lets not die),0,0,0
782,Wed Mar 31 23:51:05 +0000 2021,"someone called my irl fake on insta and she said “fake like global warming ? 🤔” 

LMAOO I LOVE HER",0,0,0
783,Wed Mar 31 23:51:04 +0000 2021,People really don’t believe climate change is real when it was 22 degrees yesterday but is snowing on Monday?,0,0,0
784,Wed Mar 31 23:50:45 +0000 2021,"joe biden’s infrastructure plan is actually very good. however, we’ve still got a long way to go in the realm of climate change legislation even if it gets passed.",0,0,0
785,Wed Mar 31 23:50:37 +0000 2021,"Greta Thunberg statue sparks outrage after university splurges £24,000 as 'staff are cut' https://t.co/FTLBj73doy  The lunatics are truly in charge of the asylum. Ye Gods.",0,0,1
786,Wed Mar 31 23:50:35 +0000 2021,Ever seen wrestling at a climate change march is s….,0,0,0
787,Wed Mar 31 23:50:12 +0000 2021,Climate Change - The Facts | PBS 8 pm https://t.co/oTlrFpM8Be,0,0,0
788,Wed Mar 31 23:49:53 +0000 2021,"Liberal Democratic Party lawmakers (who seem to have nothing to say about Covid or climate change or things that are actually killing Japanese citizens) continue to obsess over the Senkaku-Diaoyu Islands, now calling for legislation on ""gray-zone situations."" (MP) #LDP #Japan",0,1,1
789,Wed Mar 31 23:49:48 +0000 2021,Love seeing that Netflix has committed to getting to Net Zero carbon emissions and supporting halting Climate Change: https://t.co/H67uYL8o6z,0,0,0
790,Wed Mar 31 23:49:43 +0000 2021,Climate change: Net zero targets are 'pie in the sky' https://t.co/ABANtIF69y,0,0,0
791,Wed Mar 31 23:49:40 +0000 2021,"RTA Supports UAE’s Efforts To Reduce Carbon Emissions, Global Warming https://t.co/APe74mfnOv",0,1,3
792,Wed Mar 31 23:49:32 +0000 2021,"New research shows the @WorldBank directed more than $1 billion towards fossil fuel projects in 2020, undermining efforts to address climate change. Tell the @WorldBank to #StopFundingFossils TODAY: https://t.co/rSdhcsZvZX",0,0,0
793,Wed Mar 31 23:49:28 +0000 2021,"Destroying the environment isn't just contributing to climate change and making resources more scarce, but it's also putting us at risk of new pandemics because we're destroying possibly disease carrying animals' habitats and bringing them into closer contact with us.",1,0,1
794,Wed Mar 31 23:49:20 +0000 2021,"Japan's cherry blossoms hit earliest peak in 1,200 years due to warming temperatures:  https://t.co/pUUxOdWQ6f  pigphoto/iStockBy JULIA JACOBO and ANTHONY TROTTER, ABC News(OSAKA, Japan) -- Climate change may be causing cherry blossom trees around the world to blossom much ear...",0,0,0
795,Wed Mar 31 23:49:18 +0000 2021,"The bad news: The planet's still on track to be wrecked in a decade or two. (Sorry, babies.)

The good news: Going extinct with a lower deficit!

Biden Is Too Worried About the Deficit, Not Worried Enough About Climate Change https://t.co/qEWz4X5qLB Follow @newrepublic",1,2,9
796,Wed Mar 31 23:49:08 +0000 2021,"We must fight the climate change beast with every clean energy tool we have, selon @RuddKim de @TalkNuclear  https://t.co/VFCZl8YLyp via @thehilltimes",0,0,0
797,Wed Mar 31 23:49:06 +0000 2021,"Even if I could somehow get my Dad to read this article, he wouldn't believe it.

He believes the Courier Mail and Sky News which tell him that the reef is fine. There are millions of Australians just like my Dad.

Murdoch is winning. The world is losing
https://t.co/5I8114ywzQ",5,14,46
798,Wed Mar 31 23:48:33 +0000 2021,"1) oversupply of oil in market, driven by fracking revolution in the US
2) automation is transforming the oilpatch- even a return of some capital investment will not bring back lost jobs
3) climate change &amp; global policy response mean demand for AB bitumen &amp; investment 💰will ⤵️ https://t.co/LYdCdRvwZG",0,0,1
799,Wed Mar 31 23:47:58 +0000 2021,"post-truth: yes, the floods like this are really just every hundred couple hundred years or so, but with 'global warming' they're going to be a lot more often...so we have to build new 'infrastructure' to save everybody

(literally most Democratic Party arguments)",0,0,0
800,Wed Mar 31 23:47:34 +0000 2021,.@POTUS @JohnKerry the world needs America’s help to stop the climate crisis. Will you reduce US carbon emissions by 50-70% below 2005 levels by 2050 &amp; commit at least $2B in new climate financing to help poor countries mitigate &amp; adapt to climate change? 🌎🌎🌎,0,0,0
801,Wed Mar 31 23:47:28 +0000 2021,if he wore different variations of this one outfit everyday i think it would solve world hunger and global warming https://t.co/AYh9LeTVKl,1,0,1
802,Wed Mar 31 23:47:12 +0000 2021,Japanese fear early cherry tree bloom linked to climate change https://t.co/LPsNdxW5PP via @YouTube,0,0,0
803,Wed Mar 31 23:47:10 +0000 2021,"Is climate change making allergy season worse? These scientists think so https://t.co/9OCOSFzO2A #ClimateChange #Allergies
rt @wef https://t.co/cfachBMcIo",0,2,2
804,Wed Mar 31 23:46:43 +0000 2021,"Loving this book. 

Image description: 

Book title: climate change for beginners. Subtitle a primer for young minds. 
Picture of earth on dark blue background https://t.co/bpNqaC3Rgm",0,0,0
